id,scores_available,title,question_set,date,location
24979,1,"Квиз, плиз! [стрим] SPB",119,"5 марта/Пятница, 20:00","Везде, где есть интернет"
24973,1,"Квиз, плиз! SPB",338,"5 марта/Пятница, 19:30",Rossi's Club
24972,0,"Квиз, плиз! SPB",337,"4 марта/Четверг, 19:30",Rossi's Club
24970,1,"Квиз, плиз! SPB",337,"2 марта/Вторник, 19:30",Grand Bianco
24805,0,"Квиз, плиз! SPB",336,"28 февраля/Воскресенье, 18:00",Grand Bianco
24806,1,"Квиз, плиз! [стрим] SPB",118,"28 февраля/Воскресенье, 18:00","Везде, где есть интернет"
24802,1,"Квиз, плиз! SPB",335,"27 февраля/Суббота, 18:00",Rossi's Club
24803,1,"Квиз, плиз! SPB",336,"27 февраля/Суббота, 17:00",Ресторан ParkKing
24801,1,"Квиз, плиз! [стрим] SPB",117,"26 февраля/Пятница, 20:00","Везде, где есть интернет"
24798,1,"Квиз, плиз! SPB",335,"26 февраля/Пятница, 19:30",Rossi's Club
24796,0,"Квиз, плиз! SPB",334,"25 февраля/Четверг, 19:30",Grand Bianco
24567,1,"Квиз, плиз! [стрим] SPB",116,"23 февраля/Вторник, 18:00","Везде, где есть интернет"
24561,1,"Квиз, плиз! [стрим] SPB",115,"22 февраля/Понедельник, 20:00","Везде, где есть интернет"
24560,1,"Квиз, плиз! SPB",334,"22 февраля/Понедельник, 18:00",Ресторан ParkKing
24557,1,"Квиз, плиз! SPB",333,"22 февраля/Понедельник, 17:00",Rossi's Club
24553,1,"Квиз, плиз! [стрим] SPB",114,"20 февраля/Суббота, 20:00","Везде, где есть интернет"
24552,1,"Квиз, плиз! SPB",333,"20 февраля/Суббота, 18:00",Rossi's Club
24547,1,"Квиз, плиз! SPB",332,"19 февраля/Пятница, 19:30",Rossi's Club
24540,1,"Квиз, плиз! SPB",332,"16 февраля/Вторник, 19:30",Grand Bianco
24287,1,"Квиз, плиз! [стрим] SPB",113,"14 февраля/Воскресенье, 18:00","Везде, где есть интернет"
24286,1,"Квиз, плиз! SPB",331,"14 февраля/Воскресенье, 16:00",Rossi's Club
24283,1,"Квиз, плиз! SPB",330,"13 февраля/Суббота, 17:00",Rossi's Club
24284,0,"Квиз, плиз! SPB",331,"13 февраля/Суббота, 17:00",Ресторан ParkKing
24281,1,"Квиз, плиз! [стрим] SPB",112,"12 февраля/Пятница, 20:00","Везде, где есть интернет"
24279,1,"Квиз, плиз! SPB",329,"12 февраля/Пятница, 19:30",Rossi's Club
24277,1,"Квиз, плиз! SPB",330,"11 февраля/Четверг, 19:30",Grand Bianco
24274,1,"Квиз, плиз! SPB",329,"9 февраля/Вторник, 19:30",Grand Bianco
24056,1,"Квиз, плиз! [стрим] SPB",111,"7 февраля/Воскресенье, 18:00","Везде, где есть интернет"
24063,1,"Квиз, плиз! SPB",328,"7 февраля/Воскресенье, 16:00",Rossi's Club
24061,0,"Квиз, плиз! SPB",328,"6 февраля/Суббота, 18:00",Ресторан ParkKing
24054,1,"Квиз, плиз! [стрим] SPB",110,"5 февраля/Пятница, 20:00","Везде, где есть интернет"
24060,0,"Квиз, плиз! SPB",327,"5 февраля/Пятница, 19:30",Rossi's Club
24058,1,"Квиз, плиз! SPB",327,"3 февраля/Среда, 19:30",Grand Bianco
24057,1,"Квиз, плиз! SPB",326,"2 февраля/Вторник, 19:30",Grand Bianco
23809,1,"Квиз, плиз! [стрим] SPB",109,"30 января/Суббота, 20:00","Везде, где есть интернет"
23806,1,"Квиз, плиз! SPB",325,"30 января/Суббота, 18:00",Grand Bianco
23808,1,"Квиз, плиз! [стрим] SPB",108,"29 января/Пятница, 20:00","Везде, где есть интернет"
23804,1,"Квиз, плиз! SPB",325,"29 января/Пятница, 19:30",Rossi's Club
23805,1,"Квиз, плиз! SPB",326,"29 января/Пятница, 19:30",Metropolis Kitchen & Bar
23803,1,"Квиз, плиз! SPB",324,"28 января/Четверг, 19:30",Rossi's Club
23802,1,"Квиз, плиз! SPB",324,"27 января/Среда, 19:30",Grand Bianco
23659,1,"Квиз, плиз! [стрим] SPB",107,"23 января/Суббота, 20:00","Везде, где есть интернет"
23660,1,"Квиз, плиз! SPB",323,"23 января/Суббота, 17:00",Rossi's Club
23658,1,"Квиз, плиз! [стрим] SPB",106,"22 января/Пятница, 20:00","Везде, где есть интернет"
23656,0,"Квиз, плиз! SPB",322,"22 января/Пятница, 19:30",Rossi's Club
23653,1,"Квиз, плиз! SPB",323,"20 января/Среда, 19:30",Grand Bianco
23652,1,"Квиз, плиз! SPB",322,"19 января/Вторник, 19:30",Grand Bianco
23452,1,"Квиз, плиз! [стрим] SPB",105,"17 января/Воскресенье, 18:00","Везде, где есть интернет"
23449,1,"Квиз, плиз! SPB",321,"17 января/Воскресенье, 17:00",Rossi's Club
23451,1,"Квиз, плиз! [стрим] SPB",104,"16 января/Суббота, 20:00","Везде, где есть интернет"
23448,1,"Квиз, плиз! SPB",320,"16 января/Суббота, 18:00",Metropolis Kitchen & Bar
23447,1,"Квиз, плиз! SPB",321,"16 января/Суббота, 18:00",Grand Bianco
23450,1,"Квиз, плиз! [стрим] SPB",103,"15 января/Пятница, 20:00","Везде, где есть интернет"
23446,1,"Квиз, плиз! SPB",319,"15 января/Пятница, 19:30",Metropolis Kitchen & Bar
23445,1,"Квиз, плиз! SPB",320,"15 января/Пятница, 19:30",Rossi's Club
23444,1,"Квиз, плиз! SPB",319,"14 января/Четверг, 19:30",Grand Bianco
23079,1,"Квиз, плиз! [стрим] SPB",102,"10 января/Воскресенье, 18:00","Везде, где есть интернет"
23077,1,"Квиз, плиз! [стрим] SPB",102,"9 января/Суббота, 20:00","Везде, где есть интернет"
23075,1,"Квиз, плиз! SPB",318,"9 января/Суббота, 16:00",Rossi's Club
23074,1,"Квиз, плиз! [стрим] SPB",101,"8 января/Пятница, 20:00","Везде, где есть интернет"
23072,1,"Квиз, плиз! [стрим] SPB",101,"7 января/Четверг, 20:00","Везде, где есть интернет"
23071,1,"Квиз, плиз! SPB",318,"7 января/Четверг, 17:00",Rossi's Club
23070,1,"Квиз, плиз! SPB",317,"6 января/Среда, 16:00",Rossi's Club
23067,1,"Квиз, плиз! [стрим] SPB",100,"4 января/Понедельник, 20:00","Везде, где есть интернет"
23065,1,"Квиз, плиз! [стрим] SPB",100,"3 января/Воскресенье, 20:00","Везде, где есть интернет"
23064,1,"Квиз, плиз! [стрим] SPB",99,"2 января/Суббота, 20:00","Везде, где есть интернет"
23063,1,"Квиз, плиз! [стрим] SPB",98,"30 декабря/Среда, 20:00","Везде, где есть интернет"
22850,1,"Квиз, плиз! [стрим] SPB",97,"26 декабря/Суббота, 20:00","Везде, где есть интернет"
22845,1,"Квиз, плиз! SPB",316,"26 декабря/Суббота, 17:00",Metropolis Kitchen & Bar
22846,0,"Квиз, плиз! SPB",316,"26 декабря/Суббота, 15:00",Rossi's Club
22849,1,"Квиз, плиз! [стрим] SPB",96,"25 декабря/Пятница, 20:00","Везде, где есть интернет"
22843,1,"Квиз, плиз! SPB",315,"24 декабря/Четверг, 19:30",Rossi's Club
22848,0,"Квиз, плиз! [стрим] SPB",95,"23 декабря/Среда, 20:00","Везде, где есть интернет"
23076,0,"Квиз, плиз! [стрим] SPB",102,"21 декабря/Понедельник, 12:00","Везде, где есть интернет"
22678,1,"Квиз, плиз! [стрим] SPB",94,"19 декабря/Суббота, 20:00","Везде, где есть интернет"
22677,1,"Квиз, плиз! SPB",314,"19 декабря/Суббота, 18:00",Rossi's Club
22675,1,"Квиз, плиз! [стрим] SPB",93,"18 декабря/Пятница, 20:00","Везде, где есть интернет"
22673,1,"Квиз, плиз! SPB",314,"18 декабря/Пятница, 19:30",Metropolis Kitchen & Bar
22672,1,"Квиз, плиз! SPB",313,"17 декабря/Четверг, 19:30",Grand Bianco
22671,1,"Квиз, плиз! SPB",313,"16 декабря/Среда, 19:30",Grand Bianco
22442,1,"Квиз, плиз! [стрим] SPB",92,"13 декабря/Воскресенье, 18:00","Везде, где есть интернет"
22440,1,"Квиз, плиз! [стрим] SPB",91,"12 декабря/Суббота, 20:00","Везде, где есть интернет"
22438,1,"Квиз, плиз! SPB",312,"12 декабря/Суббота, 18:00",Grand Bianco
22437,1,"Квиз, плиз! [стрим] SPB",90,"11 декабря/Пятница, 20:00","Везде, где есть интернет"
22435,1,"Квиз, плиз! SPB",311,"11 декабря/Пятница, 19:30",Grand Bianco
22436,1,"Квиз, плиз! SPB",312,"11 декабря/Пятница, 19:30",Metropolis Kitchen & Bar
22434,1,"Квиз, плиз! SPB",311,"10 декабря/Четверг, 19:30",Grand Bianco
22433,1,"Квиз, плиз! [стрим] SPB",89,"9 декабря/Среда, 20:00","Везде, где есть интернет"
22432,1,"Квиз, плиз! SPB",309,"9 декабря/Среда, 19:30",Cherish
22210,1,"Квиз, плиз! [стрим] SPB",88,"6 декабря/Воскресенье, 18:00","Везде, где есть интернет"
22208,1,"Квиз, плиз! [стрим] SPB",87,"5 декабря/Суббота, 20:00","Везде, где есть интернет"
22207,1,"Квиз, плиз! SPB",310,"5 декабря/Суббота, 18:00",Grand Bianco
22204,1,"Квиз, плиз! SPB",309,"4 декабря/Пятница, 19:30",Metropolis Kitchen & Bar
22205,1,"Квиз, плиз! SPB",310,"4 декабря/Пятница, 19:30",Rossi's Club
22203,1,"Квиз, плиз! SPB",308,"3 декабря/Четверг, 19:30",Metropolis Kitchen & Bar
22202,1,"Квиз, плиз! [стрим] SPB",86,"2 декабря/Среда, 20:00","Везде, где есть интернет"
22201,1,"Квиз, плиз! SPB",307,"1 декабря/Вторник, 19:30",Cherish
22025,1,"Квиз, плиз! SPB",306,"29 ноября/Воскресенье, 18:00",Metropolis Kitchen & Bar
22029,1,"Квиз, плиз! [стрим] SPB",85,"29 ноября/Воскресенье, 18:00","Везде, где есть интернет"
22028,1,"Квиз, плиз! [стрим] SPB",84,"28 ноября/Суббота, 20:00","Везде, где есть интернет"
22024,1,"Квиз, плиз! SPB",305,"28 ноября/Суббота, 17:00",Rossi's Club
22022,1,"Квиз, плиз! SPB",305,"27 ноября/Пятница, 19:30",Rossi's Club
22020,1,"Квиз, плиз! SPB",304,"26 ноября/Четверг, 19:30",Metropolis Kitchen & Bar
22026,1,"Квиз, плиз! [стрим] SPB",83,"25 ноября/Среда, 20:00","Везде, где есть интернет"
22019,1,"Квиз, плиз! SPB",303,"25 ноября/Среда, 19:30",Grand Bianco
21839,1,"Квиз, плиз! [стрим] SPB",82,"21 ноября/Суббота, 20:00","Везде, где есть интернет"
21825,1,"Квиз, плиз! SPB",302,"21 ноября/Суббота, 17:00",Rossi's Club
21838,1,"Квиз, плиз! [стрим] SPB",81,"20 ноября/Пятница, 20:00","Везде, где есть интернет"
21822,1,"Квиз, плиз! SPB",301,"20 ноября/Пятница, 19:30",Metropolis Kitchen & Bar
21823,1,"Квиз, плиз! SPB",302,"20 ноября/Пятница, 19:30",Rossi's Club
21820,1,"Квиз, плиз! SPB",300,"19 ноября/Четверг, 19:30",Metropolis Kitchen & Bar
21837,1,"Квиз, плиз! [стрим] SPB",80,"18 ноября/Среда, 20:00","Везде, где есть интернет"
21810,1,"Квиз, плиз! SPB",300,"18 ноября/Среда, 19:30",Grand Bianco
21606,1,"Квиз, плиз! [стрим] SPB",79,"15 ноября/Воскресенье, 18:00","Везде, где есть интернет"
21875,1,"Квиз, плиз! SPB",299,"14 ноября/Суббота, 18:00",Grand Bianco
21601,1,"Квиз, плиз! SPB",299,"14 ноября/Суббота, 17:00",Rossi's Club
21604,1,"Квиз, плиз! [стрим] SPB",78,"13 ноября/Пятница, 20:00","Везде, где есть интернет"
21598,1,"Квиз, плиз! SPB",297,"13 ноября/Пятница, 19:30",Metropolis Kitchen & Bar
21874,1,"Квиз, плиз! SPB",298,"13 ноября/Пятница, 19:30",Grand Bianco
21600,1,"Квиз, плиз! SPB",298,"13 ноября/Пятница, 19:30",Rossi's Club
21597,1,"Квиз, плиз! SPB",298,"12 ноября/Четверг, 19:30",Grand Bianco
21596,1,"Квиз, плиз! SPB",297,"11 ноября/Среда, 19:30",Metropolis Kitchen & Bar
21603,1,"Квиз, плиз! [стрим] SPB",77,"10 ноября/Вторник, 20:00","Везде, где есть интернет"
21595,1,"Квиз, плиз! SPB",296,"10 ноября/Вторник, 19:30",Grand Bianco
21414,1,"Квиз, плиз! [стрим] SPB",76,"7 ноября/Суббота, 20:00","Везде, где есть интернет"
21413,1,"Квиз, плиз! SPB",295,"7 ноября/Суббота, 17:00",Rossi's Club
21411,1,"Квиз, плиз! [стрим] SPB",75,"6 ноября/Пятница, 20:00","Везде, где есть интернет"
21410,1,"Квиз, плиз! SPB",294,"6 ноября/Пятница, 19:30",Grand Bianco
21409,1,"Квиз, плиз! SPB",295,"6 ноября/Пятница, 19:30",Metropolis Kitchen & Bar
21408,1,"Квиз, плиз! SPB",294,"5 ноября/Четверг, 19:30",Grand Bianco
21407,1,"Квиз, плиз! [стрим] SPB",74,"4 ноября/Среда, 20:00","Везде, где есть интернет"
21406,1,"Квиз, плиз! SPB",293,"4 ноября/Среда, 19:30",Rossi's Club
21248,1,"Квиз, плиз! [стрим] SPB",73,"1 ноября/Воскресенье, 20:00","Везде, где есть интернет"
21245,1,"Квиз, плиз! SPB",291,"1 ноября/Воскресенье, 18:30",Grand Bianco
21246,1,"Квиз, плиз! [стрим] SPB",72,"30 октября/Пятница, 20:00","Везде, где есть интернет"
21241,1,"Квиз, плиз! SPB",291,"29 октября/Четверг, 19:30",Grand Bianco
21243,1,"Квиз, плиз! SPB",292,"29 октября/Четверг, 19:30",Metropolis Kitchen & Bar
21280,1,"Квиз, плиз! [стрим] SPB",71,"27 октября/Вторник, 20:00","Везде, где есть интернет"
21046,1,"Квиз, плиз! [стрим] SPB",70,"25 октября/Воскресенье, 18:00","Везде, где есть интернет"
21037,1,"Квиз, плиз! SPB",289,"24 октября/Суббота, 16:00",Metropolis Kitchen & Bar
21036,1,"Квиз, плиз! SPB",290,"24 октября/Суббота, 16:00",Grand Bianco
21043,1,"Квиз, плиз! [стрим] SPB",69,"23 октября/Пятница, 20:00","Везде, где есть интернет"
21035,1,"Квиз, плиз! SPB",290,"23 октября/Пятница, 19:30",Metropolis Kitchen & Bar
21034,1,"Квиз, плиз! SPB",289,"22 октября/Четверг, 19:30",Grand Bianco
21033,1,"Квиз, плиз! SPB",288,"21 октября/Среда, 19:30",Grand Bianco
20842,1,"Квиз, плиз! SPB",287,"18 октября/Воскресенье, 18:00",Grand Bianco
20840,1,"Квиз, плиз! [стрим] SPB",68,"17 октября/Суббота, 20:00","Везде, где есть интернет"
20839,1,"Квиз, плиз! SPB",287,"17 октября/Суббота, 16:00",Metropolis Kitchen & Bar
20838,1,"Квиз, плиз! [стрим] SPB",67,"16 октября/Пятница, 20:00","Везде, где есть интернет"
20837,1,"Квиз, плиз! SPB",286,"16 октября/Пятница, 19:30",Grand Bianco
20835,1,"Квиз, плиз! SPB",285,"15 октября/Четверг, 19:30",Grand Bianco
20833,1,"Квиз, плиз! SPB",284,"14 октября/Среда, 19:30",Grand Bianco
20834,1,"Квиз, плиз! SPB",285,"14 октября/Среда, 19:30",Metropolis Kitchen & Bar
20674,1,"Квиз, плиз! SPB",284,"11 октября/Воскресенье, 19:30",Metropolis Kitchen & Bar
20802,1,"Квиз, плиз! [стрим] SPB",66,"11 октября/Воскресенье, 18:00","Везде, где есть интернет"
20675,1,"Квиз, плиз! [стрим] SPB",65,"9 октября/Пятница, 20:00","Везде, где есть интернет"
20668,1,"Квиз, плиз! SPB",283,"8 октября/Четверг, 19:30",Grand Bianco
20667,1,"Квиз, плиз! SPB",282,"7 октября/Среда, 19:30",Grand Bianco
20506,1,"Квиз, плиз! SPB",281,"4 октября/Воскресенье, 16:00",Grand Bianco
20504,1,"Квиз, плиз! SPB",281,"3 октября/Суббота, 16:00",Grand Bianco
20503,1,"Квиз, плиз! [стрим] SPB",64,"2 октября/Пятница, 20:00","Везде, где есть интернет"
20502,1,"Квиз, плиз! SPB",280,"2 октября/Пятница, 19:30",Rossi's Club
20500,1,"Квиз, плиз! SPB",279,"1 октября/Четверг, 19:30",Grand Bianco
20499,1,"Квиз, плиз! SPB",279,"30 сентября/Среда, 19:30",Grand Bianco
20335,1,"Квиз, плиз! SPB",278,"27 сентября/Воскресенье, 18:00",Grand Bianco
20336,1,"Квиз, плиз! [стрим] SPB",63,"27 сентября/Воскресенье, 18:00","Везде, где есть интернет"
20352,1,"Квиз, плиз! SPB",277,"24 сентября/Четверг, 19:30",Grand Bianco
20332,1,"Квиз, плиз! SPB",277,"23 сентября/Среда, 19:30",Grand Bianco
20331,1,"Квиз, плиз! SPB",276,"22 сентября/Вторник, 19:30",Grand Bianco
20148,1,"Квиз, плиз! SPB",275,"19 сентября/Суббота, 19:30",Metropolis Kitchen & Bar
20149,1,"Квиз, плиз! [стрим] SPB",62,"19 сентября/Суббота, 18:00","Везде, где есть интернет"
20147,1,"Квиз, плиз! [стрим] SPB",61,"18 сентября/Пятница, 20:00","Везде, где есть интернет"
20146,1,"Квиз, плиз! SPB",274,"17 сентября/Четверг, 19:30",Rossi's Club
20145,1,"Квиз, плиз! SPB",273,"16 сентября/Среда, 19:30",Grand Bianco
20001,1,"Квиз, плиз! SPB",272,"13 сентября/Воскресенье, 18:00",Grand Bianco
20040,1,"Квиз, плиз! [стрим] SPB",60,"13 сентября/Воскресенье, 17:00","Везде, где есть интернет"
19999,1,"Квиз, плиз! SPB",270,"12 сентября/Суббота, 18:00",Metropolis Kitchen & Bar
19996,1,"Квиз, плиз! [стрим] SPB",59,"11 сентября/Пятница, 20:00","Везде, где есть интернет"
19993,1,"Квиз, плиз! SPB",271,"9 сентября/Среда, 19:30",Grand Bianco
20031,1,"Квиз, плиз! [стрим] SPB",58,"6 сентября/Воскресенье, 17:00","Везде, где есть интернет"
19817,1,"Квиз, плиз! [стрим] SPB",57,"5 сентября/Суббота, 20:00","Везде, где есть интернет"
19816,1,"Квиз, плиз! SPB",269,"5 сентября/Суббота, 19:30",Grand Bianco
19814,1,"Квиз, плиз! [стрим] SPB",56,"4 сентября/Пятница, 20:00","Везде, где есть интернет"
19813,1,"Квиз, плиз! SPB",268,"4 сентября/Пятница, 19:30",Grand Bianco
19812,1,"Квиз, плиз! SPB",267,"3 сентября/Четверг, 19:30",Grand Bianco
19811,0,"Квиз, плиз! SPB",266,"2 сентября/Среда, 19:30",Grand Bianco
19686,1,"Квиз, плиз! SPB",265,"30 августа/Воскресенье, 18:00",Grand Bianco
19685,1,"Квиз, плиз! [стрим] SPB",55,"29 августа/Суббота, 20:00","Везде, где есть интернет"
19684,1,"Квиз, плиз! [стрим] SPB",54,"28 августа/Пятница, 20:00","Везде, где есть интернет"
19682,1,"Квиз, плиз! SPB",264,"28 августа/Пятница, 19:30",Grand Bianco
19679,1,"Квиз, плиз! SPB",263,"26 августа/Среда, 19:30",Metropolis Kitchen & Bar
19542,1,"Квиз, плиз! SPB",262,"23 августа/Воскресенье, 18:00",Grand Bianco
19693,1,"Квиз, плиз! [стрим] SPB",53,"23 августа/Воскресенье, 17:00","Везде, где есть интернет"
19539,1,"Квиз, плиз! [стрим] SPB",52,"21 августа/Пятница, 20:00","Везде, где есть интернет"
19530,1,"Квиз, плиз! SPB",261,"19 августа/Среда, 19:30",Metropolis Kitchen & Bar
19529,1,"Квиз, плиз! SPB",260,"18 августа/Вторник, 19:30",Grand Bianco
19350,1,"Квиз, плиз! SPB",258,"15 августа/Суббота, 18:00",Grand Bianco
19348,1,"Квиз, плиз! [стрим] SPB",51,"14 августа/Пятница, 20:00","Везде, где есть интернет"
19440,1,"Квиз, плиз! SPB",259,"14 августа/Пятница, 19:30",Grand Bianco
19347,1,"Квиз, плиз! SPB",257,"12 августа/Среда, 19:30",Grand Bianco
19213,1,"Квиз, плиз! [стрим] SPB",50,"7 августа/Пятница, 20:00","Везде, где есть интернет"
19211,1,"Квиз, плиз! SPB",255,"6 августа/Четверг, 19:30",Grand Bianco
19245,1,"Квиз, плиз! SPB",254,"5 августа/Среда, 19:30",Grand Bianco
19206,1,"Квиз, плиз! SPB",253,"2 августа/Воскресенье, 18:00",Grand Bianco
19078,1,"Квиз, плиз! [стрим] SPB",49,"31 июля/Пятница, 20:00","Везде, где есть интернет"
19285,1,"Квиз, плиз! SPB",256,"31 июля/Пятница, 19:30",Grand Bianco
18956,1,"Квиз, плиз! [стрим] SPB",48,"25 июля/Суббота, 20:00","Везде, где есть интернет"
18954,1,"Квиз, плиз! [стрим] SPB",47,"24 июля/Пятница, 20:00","Везде, где есть интернет"
18778,1,"Квиз, плиз! [стрим] SPB",46,"18 июля/Суббота, 20:00","Везде, где есть интернет"
18776,1,"Квиз, плиз! [стрим] SPB",45,"14 июля/Вторник, 20:00","Везде, где есть интернет"
18623,1,"Квиз, плиз! [стрим] SPB",44,"11 июля/Суббота, 20:00","Везде, где есть интернет"
18621,1,"Квиз, плиз! [стрим] SPB",43,"10 июля/Пятница, 20:00","Везде, где есть интернет"
18419,1,"Квиз, плиз! [стрим] SPB",41,"5 июля/Воскресенье, 18:00","Везде, где есть интернет"
18418,1,"Квиз, плиз! [стрим] SPB",40,"3 июля/Пятница, 20:00","Везде, где есть интернет"
18187,1,"Квиз, плиз! [стрим] SPB",30,"26 июня/Пятница, 20:00","Везде, где есть интернет"
18186,1,"Квиз, плиз! [стрим] SPB",29,"24 июня/Среда, 20:00","Везде, где есть интернет"
18045,1,"Квиз, плиз! [стрим] SPB",28,"20 июня/Суббота, 20:00","Везде, где есть интернет"
18043,1,"Квиз, плиз! [стрим] SPB",27,"18 июня/Четверг, 20:00","Везде, где есть интернет"
17792,1,"Квиз, плиз! [стрим] SPB",26,"14 июня/Воскресенье, 18:00","Везде, где есть интернет"
17790,1,"Квиз, плиз! [стрим] SPB",25,"12 июня/Пятница, 20:00","Везде, где есть интернет"
17787,1,"Квиз, плиз! [стрим] SPB",24,"9 июня/Вторник, 20:00","Везде, где есть интернет"
17651,1,"Квиз, плиз! [стрим] SPB",23,"6 июня/Суббота, 20:00","Везде, где есть интернет"
17650,1,"Квиз, плиз! [стрим] SPB",22,"5 июня/Пятница, 20:00","Везде, где есть интернет"
17648,1,"Квиз, плиз! [стрим] SPB",21,"2 июня/Вторник, 20:00","Везде, где есть интернет"
17419,1,"Квиз, плиз! [стрим] SPB",20,"30 мая/Суббота, 18:00","Везде, где есть интернет"
17417,1,"Квиз, плиз! [стрим] SPB",19,"28 мая/Четверг, 20:00","Везде, где есть интернет"
17208,1,"Квиз, плиз! [стрим] SPB",18,"23 мая/Суббота, 18:00","Везде, где есть интернет"
17207,1,"Квиз, плиз! [стрим] SPB",17,"22 мая/Пятница, 20:00","Везде, где есть интернет"
17022,1,"Квиз, плиз! [стрим] SPB",16,"16 мая/Суббота, 18:00","Везде, где есть интернет"
17021,1,"Квиз, плиз! [стрим] SPB",15,"15 мая/Пятница, 20:00","Везде, где есть интернет"
17019,1,"Квиз, плиз! [стрим] SPB",14,"13 мая/Среда, 20:00","Везде, где есть интернет"
16806,1,"Квиз, плиз! [стрим] SPB",13,"8 мая/Пятница, 20:00","Везде, где есть интернет"
16804,1,"Квиз, плиз! [стрим] SPB",11,"6 мая/Среда, 20:00","Везде, где есть интернет"
16597,1,"Квиз, плиз! Без границ [стрим] SPB",1,"3 мая/Воскресенье, 15:00","Везде, где есть интернет"
16520,1,"Квиз, плиз! [стрим] SPB",10,"1 мая/Пятница, 20:00","Везде, где есть интернет"
16324,1,"Квиз, плиз! [стрим] SPB",9,"26 апреля/Воскресенье, 16:00","Везде, где есть интернет"
16322,1,"Квиз, плиз! [стрим] SPB",8,"24 апреля/Пятница, 20:00","Везде, где есть интернет"
16115,1,"Квиз, плиз! [стрим] SPB",7,"15 апреля/Среда, 20:00","Везде, где есть интернет"
15920,1,"Квиз, плиз! [стрим] SPB",6,"8 апреля/Среда, 20:00","Везде, где есть интернет"
15919,1,"Квиз, плиз! [стрим] SPB",5,"7 апреля/Вторник, 20:00","Везде, где есть интернет"
15812,1,"Квиз, плиз! [стрим] SPB",4,"4 апреля/Суббота, 18:00","Везде, где есть интернет"
15811,1,"Квиз, плиз! [стрим] SPB",3,"1 апреля/Среда, 20:00","Везде, где есть интернет"
15595,0,"Квиз, плиз! SPB",257,"29 марта/Воскресенье, 18:00",Street Food Bar №1
15593,0,"Квиз, плиз! SPB",257,"28 марта/Суббота, 19:30",Grand Bianco
15594,0,"Квиз, плиз! SPB",256,"28 марта/Суббота, 18:00",Street Food Bar №1
15775,1,"Квиз, плиз! [стрим] SPB",2,"27 марта/Пятница, 20:00","Везде, где есть интернет"
15591,0,"Квиз, плиз! SPB",256,"27 марта/Пятница, 19:30",Street Food Bar №1
15590,0,[новички] SPB,255,"26 марта/Четверг, 19:30",ПАБ84
15589,0,"Квиз, плиз! SPB",255,"25 марта/Среда, 19:30",Grand Bianco
15375,0,"Квиз, плиз! SPB",254,"22 марта/Воскресенье, 18:00",Street Food Bar №1
15708,1,"Квиз, плиз! [стрим] SPB",1,"22 марта/Воскресенье, 15:00","Везде, где есть интернет"
15374,0,"Квиз, плиз! SPB",254,"21 марта/Суббота, 19:30",Street Food Bar №1
15372,0,"Квиз, плиз! SPB",253,"21 марта/Суббота, 17:00",MAD MAX
15371,0,"Квиз, плиз! SPB",253,"20 марта/Пятница, 19:30",Street Food Bar №1
15520,0,"Квиз, плиз! SPB",254,"20 марта/Пятница, 19:30",MAD MAX
15370,0,"Квиз, плиз! SPB",253,"19 марта/Четверг, 19:30",Street Food Bar №1
15367,1,"Квиз, плиз! SPB",252,"17 марта/Вторник, 19:30",Grand Bianco
15145,1,"Квиз, плиз! SPB",251,"15 марта/Воскресенье, 19:00",Street Food Bar №1
15142,1,"Квиз, плиз! SPB",251,"14 марта/Суббота, 17:00",MAD MAX
15143,1,"Квиз, плиз! SPB",250,"14 марта/Суббота, 15:30",Street Food Bar №1
15140,1,"Квиз, плиз! SPB",250,"13 марта/Пятница, 19:30",Street Food Bar №1
15138,1,"Квиз, плиз! SPB",250,"12 марта/Четверг, 19:30",Grand Bianco
15136,1,"Квиз, плиз! SPB",249,"11 марта/Среда, 19:30",Grand Bianco
15135,1,"Квиз, плиз! SPB",249,"10 марта/Вторник, 19:30",Grand Bianco
14914,1,"Квиз, плиз! SPB",248,"9 марта/Понедельник, 18:00",MAD MAX
14913,1,"Квиз, плиз! SPB",248,"8 марта/Воскресенье, 18:00",Street Food Bar №1
14912,1,"Квиз, плиз! SPB",248,"7 марта/Суббота, 18:00",Street Food Bar №1
14910,1,"Квиз, плиз! SPB",247,"6 марта/Пятница, 19:30",Street Food Bar №1
14909,1,"Квиз, плиз! SPB",247,"6 марта/Пятница, 19:30",MAD MAX
14907,1,"Квиз, плиз! SPB",247,"5 марта/Четверг, 19:30",Street Food Bar №1
14906,1,"Квиз, плиз! SPB",246,"4 марта/Среда, 19:30",Grand Bianco
14905,1,"Квиз, плиз! SPB",246,"3 марта/Вторник, 19:30",Grand Bianco
14703,1,"Квиз, плиз! SPB",245,"1 марта/Воскресенье, 18:00",Metropolis Kitchen & Bar
14701,1,"Квиз, плиз! SPB",244,"29 февраля/Суббота, 19:30",Grand Bianco
14702,1,"Квиз, плиз! SPB",245,"29 февраля/Суббота, 17:00",MAD MAX
14699,1,"Квиз, плиз! SPB",244,"28 февраля/Пятница, 19:30",MAD MAX
14697,1,"Квиз, плиз! SPB",244,"27 февраля/Четверг, 19:30",Metropolis Kitchen & Bar
14696,1,"Квиз, плиз! SPB",243,"26 февраля/Среда, 19:30",Grand Bianco
14695,1,"Квиз, плиз! SPB",243,"25 февраля/Вторник, 19:30",Grand Bianco
14482,1,"Квиз, плиз! SPB",242,"24 февраля/Понедельник, 18:00",Grand Bianco
